,Unnamed: 0,id,date,username,name,tweet,language,sentiment,positive_score,negative_score,neutral_score,mixed_score
2272,2535,1367892396776820738,2021-03-05,_sawa_aa,Sawa,"In a moral dilemma between supporting lezzoo eats bc it's local, and supporting talabat and toters bc i want to encourage international companies to acknowledge us",en,,,,,
2273,2536,1367890194481942534,2021-03-05,0crackhead0,🐸-dm limit,I fucking hate Talabat,en,,,,,
2274,2537,1367882967599747072,2021-03-05,accwhorestar,Lemon⁷ ~ Rahma Stan Acc🐱🏳️‍🌈,who got me with some Talabat 👀,en,,,,,
2275,2538,1367862755227746306,2021-03-05,sho0osha76,Sheikhaalmutar,@Talabat انتو كل سواقكم ما يعرفون يسولفون !!!!,ar,,,,,
2276,2539,1367862133690621954,2021-03-05,sirrmostafa,mostafa,@hoponmydickk talabat or smth 3ady,en,,,,,
2277,2540,1367862111523794951,2021-03-05,moathsaeed0099,moath ,@Talabat لازم تشترون جهاز لحفظ حرارة الاكل,ar,,,,,
2278,2541,1367858160887865348,2021-03-05,7snmurad,🕊🇵🇸 هَسَن,مساء الخير عليكم كلكم الا على @Talabat,ar,,,,,
2279,2542,1367855468106948608,2021-03-05,mastahmind_,F A H I M,Ordered snacks from Talabat and received vegetables 😩,en,,,,,
2280,2543,1367848332014596097,2021-03-05,ahmedbinshalil,AHMED.,No one :   My friend : let’s order girls   Talabat I think or something ha 😂😂😂,en,,,,,
2281,2544,1367844924247465990,2021-03-05,q8_qdem,فلج بوصالح,متى بس ندخل على Booking ملينا من كثر ماندخل talabat 😜,ar,,,,,
2282,2545,1367836100056805377,2021-03-05,syberbunk,mitch,"starting a new business on Talabat and calling it ""the Cum Bucket""",en,,,,,
2283,2546,1367835344952000516,2021-03-05,ai_mh502,ai mh ♫,@Talabat نشكر مجهودكم ومقدرين خدمتكم لكن دايم يوصل الطلب بارد 🤕🧡,ar,,,,,
2284,2547,1367835064952905739,2021-03-05,gfeatstreet,gf.eatstreet,Always happy to serve you 😍🥰 Customer opinions😍🥰 #gfeatstreet  #asianfood #thai #thaifood #filipinofood #china #china🇨🇳 #chinafood  #uae🇦🇪 #uae #ajman #food #yummy #talabat #tasty #tastyfood #ajman_food #uaefood #uae_restaurant #مطاعم #مطاعم_عجمان #عجمان #اكلات #اكل #الامارات  https://t.co/RDGDzjmlwT,en,,,,,
2285,2548,1367828110578712576,2021-03-05,rt_almehzaa,Reem Almehzaa,Decision of the day I’m deleting Talabat/carriage from my phone!! They’re feeding my anger issues with their delay and stupid service!!!!!!,en,,,,,
2286,2549,1367827585405571079,2021-03-05,siktish,سارة,Thank you @Talabat and @krispykreme for dealing with my very short order 😍  https://t.co/TMJW52h8DG,en,,,,,
2287,2550,1367820574085550086,2021-03-05,mrielbee,cha arwen,when talabat delivered ur order twice so u have double the food now 🤝,en,,,,,
2288,2551,1367818463687884801,2021-03-05,marwa_althawadi,‏﮼مروة ﮼بنت ﮼خليفة ﮼الذوادي,"@Talabat اسوء خدمة ممكن تتصورها الطرفين المحل وادارتهم الموقرة يستميتون للحصول على التقييم ""الرديء"" بالنسبة لتجاربي مع اكثر من محل ومطعم،وللاسف اللي يدفع الثمن الكلاينت من ماله ومن وقته",ar,,,,,
2289,2552,1367816081684000768,2021-03-05,xxxh01_,𝕡𝕙𝕖𝕟𝕠𝕞𝕖𝕟𝕒𝕝 ♡̷,@Talabat كلش زعلان منكم خدمتكم وايد سيئة صارت بمحي البرنامج خلاص.,ar,,,,,
2290,2553,1367809010125115394,2021-03-05,syaimaadiana,vienna,setiap hari talabat ni :”)),in,,,,,
2291,2554,1367802199380738048,2021-03-05,zimblecodeus,Zimble Code,"Inspired by the success of On-demand #FoodDeliveryBusinesses Like #Zomato, #UberEats,  or #Talabat? Thinking of investing into it? Well, it is the right time to start. Let us help set up your online #foodbusiness.   Get in touch with #ZimbleCode today!  https://t.co/p6JJqlA1e5  https://t.co/kXmwcUV687",en,,,,,
2292,2555,1367801802687647750,2021-03-05,_kayeim,مسويه تويتر عشان ارتّوتْ.,صايرين واااااايد تتأخرون بالطلب و حتى بتأكيييد الطلب ومن أكثر من مطعم !!! @Talabat,ar,,,,,
2293,2556,1367800355334029312,2021-03-05,___fa6amy___,فطامي,@Talabat مرحبا  الطلب وصل لي امس بالليل ناقص مع ان مدفوع وموجود بالفاتوره والخضار حالتها جدا سيئه  order ID: 416495812,ar,,,,,
2294,2557,1367795743122198529,2021-03-05,akakokii,kawthar,@maryami997 order from talabat there’s a place,en,,,,,
2295,2558,1367793587937812485,2021-03-05,fahadalhumaidi2,Abu Kaltham 🇴🇲,@Madaniiino @TmDone @Talabat @akeedapp صحيح كلامك اتفق معك عن تجربه,ar,,,,,
2296,2559,1367792512467886082,2021-03-05,ayoot_najwani,AyoOt,طلبات ساحبين فلوس كل الناس 🙂 #طلبات #talabat,ar,,,,,
2297,2560,1367780249723887619,2021-03-05,madaniiino,Loay Al Madani,@TmDone بأمانة استخدمت @Talabat و @akeedapp ومثل @TmDone في سرعة التوصيل ما في .. وللعلم كل الطلبات تم توصيلها من قبل شباب #عماني عكس البقية يتعاملوا مع وافدين,ar,,,,,
2298,2561,1367779868063059972,2021-03-05,azxx96,Az,I hate how talabat has live tracking. They got my impatient ass checking the driver’s location every 10 seconds  https://t.co/2iQ1ir0r3D,en,,,,,
2299,2562,1367778290933452808,2021-03-05,taejunnist,y,THE WAY I THOUGHT IT WAS FOOD. And the talabat guy hands me over this bouquet of flowers?? Shocked is an understatement  https://t.co/XroNS0hHfC,en,,,,,
2300,2563,1367778085060309003,2021-03-05,taejunnist,y,I didn’t know you could send flowers through talabat???? WHATTTT  https://t.co/1VSskrp7UN,en,,,,,
2301,2564,1367776911070425090,2021-03-05,jobsuae2,Jobs UAE,Need Senior Data Scientist at Talabat in Dubai  https://t.co/FW5zMSThSo  #Jobs #Dubai #AbuDhabi #UAE #JobsUAE,tl,,,,,
2302,2565,1367774416831086598,2021-03-05,taejunnist,y,So... gab is sending food through talabat and I have no idea what is coming.,en,,,,,
2303,2566,1367765248187527168,2021-03-05,banan_a_f,بنان الفضلي❤️,@ablaalaa1 اي اعتقد اذا كان في طلب ملغي تدخلين على الجات وتقولين لهم السالفه كامله ويتصلون على المطعم وبالغالب اذا الغي الطلب يردون المبلغ بمدة قصيرة على حسب نوع المطعم مره ساعه مره على طول مره يومين جذي ..    ممكن تحلون مشكله استاذتنا الله يهداكم 😅@Talabat,ar,,,,,
2304,2567,1367748735984369665,2021-03-05,7snmurad,🕊🇵🇸 هَسَن,@Talabat @Ritajj72 متى بتشوفون الخاص؟؟ للحين انتظر,ar,,,,,
2305,2568,1367734060987129856,2021-03-05,hashimi_13,ᴀᴅɴᴀɴ,@Talabat  https://t.co/J7270jVHq4,und,,,,,
2306,2569,1367713956660273154,2021-03-05,hamado_bk201,Hamado BK201,@Talabat انا قدمت شكوى في البرنامج نفسه والموظف الي عندكم يتفلسف واخر شي تعويض ٧ دراهم ومتأخر علي ساعة ونص حتى ما عطوني تعويض الي التوصيل ٩ دراهم. صار عندكم ارتفاع اسعار التوصيل بشكلٍ مفاجئ على شو؟السواق يسوق دراجة نارية ما يسوق بوغاتي وتعبي بترول للدراجة ٢٠ او ٢٥ درهم ويمشيك ٣٠٠ كيلو.,ar,,,,,
2307,2570,1367705964653207552,2021-03-05,hamad11944542,hamad,@shraikah @Talabat هذيل موظفين طلبات الي يلعبون بالزباله 🙀🙀🙀,ar,,,,,
2308,2571,1367671420667461636,2021-03-05,omanjobsads,إعلانات وظائف 🇴🇲,Category Manager - tMart  Talabat   مسقط   https://t.co/XIdbFJTfU1,ca,,,,,
2309,2572,1367662001401565189,2021-03-05,sasy84064573,sasy,@dailyMME @maymayentrata07 even den s  akn from qatar ung ads nia ksi talabat sya mga pagkain ng mga arabu🥰,tl,,,,,
2310,2573,1367636177646460936,2021-03-05,riyadh_zadjali,Riyadh Alzadjali,Night shift and no Talabat 💔,en,,,,,
2311,2574,1367635576946581504,2021-03-05,anasalbulushi,أنـس البلـوشي💙,@ru_21y @Talabat 💔,und,,,,,
2312,2575,1367635532650606600,2021-03-05,anasalbulushi,أنـس البلـوشي💙,@vuione @Talabat الله يعين 😂,ar,,,,,
2313,2576,1367635377280925696,2021-03-05,ru_21y,RABRIP,@anasalbulushi @Talabat موررررر,ar,,,,,
2314,2577,1367635356624035843,2021-03-05,vuione,",",@anasalbulushi @Talabat انت تطلعلي اكثر شي😭,ar,,,,,
2315,2578,1367635135944794113,2021-03-05,anasalbulushi,أنـس البلـوشي💙,@hmmodiz8 @Talabat الله يعين 😂😂😂😂,ar,,,,,
2316,2579,1367635102092718082,2021-03-05,anasalbulushi,أنـس البلـوشي💙,@vuione @Talabat زين حسيتي شوي🤡😂,ar,,,,,
2317,2580,1367635052633407492,2021-03-05,anasalbulushi,أنـس البلـوشي💙,@ayshaalshezawi @Talabat الله يعين 💔,ar,,,,,
2318,2581,1367609295622307841,2021-03-05,igano_kabamaro,Igano Kabamaru,بيزا هت بعيد عن بيتنا 5 دقايق  البيزا بالفرن تاخذ 15 دقيقة  ، و 5 دقايق منّي Free  ليش انطر ساعة ولا يوصل الطلب ؟؟؟  @Talabat  https://t.co/361rSLujRj,ar,,,,,
2319,2582,1367608810290962434,2021-03-05,igano_kabamaro,Igano Kabamaru,وتنعاد الاسطوانة نفسها ، ويصرّون طلبات @Talabat  على ذكر وقت توصيل محدد بجانب اسم المطعم، ولما تطلب وتدفع وتخلص، الوقت يندبل بقدرة قادر، بدال ال25 دقيقة يصير 41 دقيقة يللا نقول راضين انزين الحين بتصير 2 وماوصل طلبي  شلون على لوعة الچبد هذي بالله؟؟  https://t.co/VKWJxkizv9,ar,,,,,
2320,2583,1367605685924544512,2021-03-05,nadhehe,ن,Thankful for Talabat pharmacies 🤝,en,,,,,
2321,2584,1367602725228326912,2021-03-05,hmmodiz8,مَـحـمـد بـن أحـمـد🇴🇲 .,@anasalbulushi @Talabat الا يوم واحد مر 😂😂😂😂,ar,,,,,
2322,2585,1367601979233566722,2021-03-05,vuione,",",@anasalbulushi @Talabat احس ابا اقول كلام لكن حرام كل منازعي طايح عليك هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,ar,,,,,
2323,2586,1367601942986424333,2021-03-05,ayshaalshezawi,𝐴𝑦𝑠ℎ𝑎,@anasalbulushi @Talabat فعلًا,ar,,,,,
2324,2587,1367601834286841857,2021-03-05,anasalbulushi,أنـس البلـوشي💙,Full missing @Talabat 💔,en,,,,,
2325,2588,1367591091063558149,2021-03-05,alhadhoud32,مناير🇰🇼,@Talabat متحسفه قد شعر راسي اني طلبت منكم اسوء مكان ممكن الواحد يتعامل معاه ادارة سيئة جداً حتى رقم مافيه عشان نتصل عليكم والي حاطينهم يردون علينه ماعندهم غير شكراً وكيف اخدمك واسف صكروا البزنس لانكم مو قده❌❌❌❌,ar,,,,,
2326,2589,1367590297996169217,2021-03-05,jeanamjourdan,Jean-Amiel Jourdan,@Talabat - Business Planning Manager  https://t.co/WQMwjAgALO via @joinhandshake,en,,,,,
2327,2590,1367573366136328196,2021-03-04,f_alhousainan,Fatima Al Housainan,Talabat’s new strategy:  &gt;&gt; Order now and receive ur oder after 4 hours of delay 🙃  #عسى_ما_شر #تحسفت_اني_طلبت,en,,,,,
2328,2591,1367569376539512832,2021-03-04,gooolnarhotmai1,بهجة🌱.,@Talabat @SilverMania2 طلبت واختفى الطلب وش صار عليه مدري كيف اتواصل اللحين؟؟؟؟,ar,,,,,
2329,2592,1367568937974652928,2021-03-04,iqbaliqbal96811,Zaynn Eqbal,@Talabat @talabateg please shut your Business in kuwait if you cannot provide orders on time or refund money to bank account.,en,,,,,
2330,2593,1367568131833683969,2021-03-04,asaad_shabibi,Asaad Al Shabibi,@Talabat @talsulaiti95 رقمي 99322558 اعطيكم إياه للمرة ... من كثرة المرات الي تواصلت معكم نسيت العد، وبدون نتيجة أو حتى إهتمام من قبلكم. بالفعل أسوأ تطبيق,ar,,,,,
2331,2594,1367564829913997314,2021-03-04,online_talabat,وسيطة هِــيم 🦋,🏅هذي أهم المنتجات المعروفة اللي تحتكرها الصيدليات المحلية ب أسعار خيالية ودبل السعر الحقيقي ب3مرات😕  📍كما أنها توفر أفضل ماركات العطور والمكياج والمكملات الغذائية 🌟  - شكراً للمتابعة ولاتحرمنا من الرتويت والاعجاب اذا فادك الثريد 💛  https://t.co/wOMMP0sZSx,ar,,,,,
2332,2595,1367563537229500423,2021-03-04,online_talabat,وسيطة هِــيم 🦋,ومنتجات يوسرين الشهيرة 👍🏻  https://t.co/PZ33keKsKY,ar,,,,,
2333,2596,1367563282333188101,2021-03-04,online_talabat,وسيطة هِــيم 🦋,وكذلك منتجات Bio-Oil  https://t.co/hFzYpywq97,ar,,,,,
2334,2597,1367563077420519425,2021-03-04,online_talabat,وسيطة هِــيم 🦋,📍أيضاً منتجات Filorga 😅 واللي تشتهر بكريم الهالات السوداء 🏅  https://t.co/OS0wTjNimU,ar,,,,,
2335,2598,1367562451215089672,2021-03-04,online_talabat,وسيطة هِــيم 🦋,📍وكذلك منتجات VICHY الغنية عن التعريف 🏅  https://t.co/LSUIJkQ1PK,ar,,,,,
2336,2599,1367562179646529537,2021-03-04,online_talabat,وسيطة هِــيم 🦋,فيها أغلب منتجات بيوديرما  وبسعر منافس جداً 💰👍🏻  https://t.co/UmK6nDrAll,ar,,,,,
2337,2600,1367561870459174925,2021-03-04,online_talabat,وسيطة هِــيم 🦋,🔍⤵️  كلنا لدينا قناعة تامة بأن صيدلياتنا المحلية غالية ومرهقة مادياً 💸🤑 مقارنةً بالصيدليات الخارجية 🛰  🚦فيه صيدلية بريطانية قليل اللي يعرفها ،    📍الحلو فيها ان جميع الماركات تشحن للمملكة بدون منع 👌🏻  🌟والأحلى من كذا سعر الشحن ثابت 15 جنيه فقط 💰   https://t.co/LndFC8q0sA  https://t.co/b2RfZUWomT,ar,,,,,
2338,2601,1367547329176358913,2021-03-04,bin3edan,Aعmad,وضع @Talabat  و الربع الحين في توصيل ما في توصيل #حظر_جزئي  #الكويت  https://t.co/S8zM2QT9zs,ar,,,,,
2339,2602,1367546620909416451,2021-03-04,jamaaxl,Jamal 🚷,@nosyxnauz OMG I MISS ORDERING IN THRU TALABAT HAHAHA QATAR WAS A VIBEEE,en,,,,,
2340,2603,1367546115252494338,2021-03-04,nosyxnauz,и α υ z 🌸,i wanted to order a desert but talabat said sit yo fatass down and made every place busy 😪😪,en,,,,,
2341,2604,1367543265352818688,2021-03-04,aaammnnaa_,آمنه.,تعامل طلبات من سيئ لأسوء @Talabat و موظفين حراميه(:,ar,,,,,
2342,2605,1367541411181178881,2021-03-04,f_s_chahine,Fadi,Talabat sent me 30 in free credit for some reason today. #blessed 😤,en,,,,,
2343,2606,1367535435417874433,2021-03-04,hamadalsindi,Hamad Al Sindi,"what a waste of a weekend, not even one talabat order",en,,,,,
2344,2607,1367532358824558593,2021-03-04,jacquies,Jacqui,"This is the second time in two days (back to back) where @Talabat does not inform you if the order has been cancelled immediately or what is happening.  I placed an order 40 minutes ago and paid Knet and until now it has not been ""accepted by the restaurant"".",en,,,,,
2345,2608,1367520712420900868,2021-03-04,jiminbearxox,EM,@Talabat Its been more than 2 days my issues isnt solved.,en,,,,,
2346,2609,1367520622306287618,2021-03-04,jiminbearxox,EM,"@Talabat I already have messaged you on Twitter, Instagram and I even email but no one is helpful!",en,,,,,
2347,2610,1367518437015236611,2021-03-04,teddyhyck,winterie☁️🐻,wow when me and my bestie travel together in a few days for 10 days talabat bouta wonder where we went because we havnt ordered for a while helpxjeisb,en,,,,,
2348,2611,1367517110226857993,2021-03-04,a9eel443,A9eel,"They should have left talabat open man,we only get hungry at night",en,,,,,
2349,2614,1367512247015251974,2021-03-04,jiminbearxox,EM,@Talabat This is very disappointing I have been a customer since the app launch this is very sad I will not be recommending anyone to ever use your app again I'm very disappointed in your customer service as well. Thank you so much for being so helpful!,en,,,,,
2350,2615,1367512052567330818,2021-03-04,killua66313724,killua,"@jareedh96 @Talabat AGREE, they have a lot problem dealing with customers 😖",en,,,,,
2351,2616,1367507499281223680,2021-03-04,online_talabat,وسيطة هِــيم 🦋,@FahdAlbogami وهذي أفضل متاجر علي اكسبرس اللي توفر كفرات للجوال 👌🏻👇🏻,ar,,,,,
2352,2617,1367506861507903491,2021-03-04,online_talabat,وسيطة هِــيم 🦋,كفر حماية للجوال + محفظة بنفس الوقت  🌟عملي ومتعدد الاستخدامات .  🔸عدد الطلبات : 10180 طلب 🤩 🔸تقييم البائع : 4.8 / 5 🏅   https://t.co/7JkO5dEbck  https://t.co/0DrAbENxSX,ar,,,,,
2353,2618,1367505758259208203,2021-03-04,online_talabat,وسيطة هِــيم 🦋,🌟 كڤر بأشكال جميلة متنوعة وبطباعة ثلاثية الابعاد 👌🏻  🔸عدد الطلبات : 127 طلب 🔸تقييم البائع : 4.5 / 5   https://t.co/Qer87hUOgl  https://t.co/n0ijk6tXqi,ar,,,,,
2354,2619,1367504330320928768,2021-03-04,online_talabat,وسيطة هِــيم 🦋,كڤر حماية للجوال مراية من الخلف🤩  🔸عدد الطلبات : 4422 طلب 👌🏻  🔸تقييم البائع : 4.8 / 5 👍🏻   https://t.co/SyJPJelhN0  https://t.co/qWv6QfYWbH,ar,,,,,
2355,2620,1367502025949405189,2021-03-04,rans1005,Ranshie,Talabat took down my favorite Shawarma restaurant :(,en,,,,,
2356,2622,1367496640358207495,2021-03-04,7snmurad,🕊🇵🇸 هَسَن,@Talabat @Hamado_BK201 متى بتردون علي في الخاص ؟,ar,,,,,
2357,2625,1367494815311667200,2021-03-04,screamincoior,habiba 💛💛,@eslamalipie msh 3rfa atlob mn talabat wala astana lama akhf,in,,,,,
2358,2626,1367491756971995139,2021-03-04,7snmurad,🕊🇵🇸 هَسَن,و بعض المطاعم قاموا ينسحبون من @Talabat و يوصلون الاكل بنفسهم و يسوون لهم تطبيق خاص فيهم,ar,,,,,
2359,2627,1367489890330566672,2021-03-04,7snmurad,🕊🇵🇸 هَسَن,اسوء تطبيق @Talabat للاسف!! وصل لي بدائل ثانية بخليه لكم بس توهم مبتدين,ar,,,,,
2360,2628,1367489410162425861,2021-03-04,7snmurad,🕊🇵🇸 هَسَن,@Talabat @khalaf_RM شكلك تكتب للكل اخوي و ماتردون على احد في الخاص!! اسوي كبجر اللي كتبته في الخاص و اخليه اهني يعني ؟ 🤦🏻‍♂️,ar,,,,,
2361,2629,1367488311560970243,2021-03-04,_myracollins,adila,@nutaellafancyx jom talabat,in,,,,,
2362,2633,1367479385981407236,2021-03-04,seattlewasi,R Ahmed,@zomato I have been trying to contact rep to resolve an issue about friend’s business listing in UAE. No one from Zomato or @Talabat has contacted us so far. Expected better service than this 😔,en,,,,,
2363,2634,1367477528164765696,2021-03-04,online_talabat,وسيطة هِــيم 🦋,@rico4_ 💛👇🏻,und,,,,,
2364,2636,1367474298340970504,2021-03-04,reemsr__,Reem S ✨,"Ordering food just because I'm in ""talabat will close in 2 hours"" panic mode ...",en,,,,,
2365,2637,1367474206129213447,2021-03-04,qatarliving,Qatar Living,"Talabat, the region’s leading food delivery, and the q-commerce app have announced a major innovation for the benefit of its vendors, increasing the frequency in which they receive their remittance. #QatarLiving   https://t.co/HtScQA8trK  https://t.co/4KdadWH0n7",en,,,,,
2366,2639,1367473873462185986,2021-03-04,online_talabat,وسيطة هِــيم 🦋,كفرات بطبعات مميزة ⭐️  🔸عدد الطلبات : 10600 طلب 👏🏻😻  🔸تقييم البائع : 4.7 / 5 🏅   https://t.co/qezHWhLUIW  https://t.co/3oMkSDWxzJ,ar,,,,,
2367,2640,1367473313048576003,2021-03-04,merlohala,kanye west’s producer,day 7393737 of ordering food from talabat,en,,,,,
2368,2641,1367471198662139904,2021-03-04,hamado_bk201,Hamado BK201,زيادة اسعار التوصيل من قبل @Talabat  ملاحظة: تم التواصل مع احد عملاء @Talabat بخصوص التأخير وتم إخباري بأنه سيتم التواصل معي في غضون دقائق واتفاجأ من احدهم يتصل بي في الساعة 12:45صباحا يعني الواحد ما ينام ولا بيتم واعي عشانكم دخيلكم @Economyae شوفوا لنا حل معاهم وشكرا,ar,,,,,
2369,2642,1367471196887871488,2021-03-04,hamado_bk201,Hamado BK201,الرجاء من شركة @Deliveroo @DeliverooHelp @Deliveroo_ae  وشركة @zomato @ZomatoUAE توسيع نطاق التوصيل في مطاعم مدينة الشارقة لأني ارغب وبشدة في إلغاء التعامل مع شركة @Talabat نهائيا بسبب التأخير المتكرر من قبلهم وبسبب ارتفاع اسعار التوصيل الرجاء من @dubaiconsumers النظر في موضوع,ar,,,,,
2370,2643,1367470076597706752,2021-03-04,timesofoman,Times of Oman,"Oman’s favorite hypermarket, renowned for the freshness brings you BIG 3 DAYS OFFERS on a wide range of categories at prices like never before in the market this weekend. Go crazy shopping this weekend at Al Meera with the best deals in the town or order online at Talabat!  https://t.co/IpCN86PrNk",en,,,,,
2371,2646,1367466491348725764,2021-03-04,al5ansa,‏الخنساء الخاطر,@Jazibintali I don’t know about talabat bas i think fe in snoonu,en,,,,,
2372,2647,1367465306256510978,2021-03-04,online_talabat,وسيطة هِــيم 🦋,كڤر جوال آيفون بطبعات مميزة  حب الأم والطفل 😻❤️  🔸عدد الطلبات : 992 طلب 👍🏻  🔸تقييم البائع : 4.8 من 5 🏅   https://t.co/hiqho18g0E  https://t.co/Mz1IgDxPA3,ar,,,,,
2373,2648,1367464381336989696,2021-03-04,jazibintali,AlJazi Al Suwaidi,Where can I order chocolate covered strawberries on a talabat?,en,,,,,
2374,2649,1367463442026741763,2021-03-04,gharaibae,شيرين,Talabat vouchers?,fr,,,,,
2375,2650,1367460145920421889,2021-03-04,1954filmhouse,1954filmhouse,اطلب الان من 1954 Dining Room عن طريق ديليفرو وطلبات!  Order now from 1954 Dining Room on Deliveroo and Talabat!  https://t.co/TlYyhWUOKN,und,,,,,
2376,2651,1367459437951279107,2021-03-04,gfeatstreet,gf.eatstreet,Always happy to serve you 😍🥰 Customer opinions😍🥰 #gfeatstreet  #asianfood #thai #thaifood #filipinofood #china #china🇨🇳 #chinafood  #uae🇦🇪 #uae #ajman #food #yummy #talabat #tasty #tastyfood #ajman_food #uaefood #uae_restaurant #مطاعم #مطاعم_عجمان #عجمان #اكلات #اكل #الامارات  https://t.co/jkvc4aALA0,en,,,,,
2377,2652,1367457095185035275,2021-03-04,online_talabat,وسيطة هِــيم 🦋,كڤر مميز صور أزياء نسائية بدقة عالية 💅🏻  🔸عدد الطلبات : 4750 طلب 😻  🔸تقييم البائع : 4.9 من 5 🏅   https://t.co/EqUz6go2Kn  https://t.co/rEzwVjv7Hm,ar,,,,,
2378,2653,1367455584388268038,2021-03-04,online_talabat,وسيطة هِــيم 🦋,📱 كڤر آيفون لجميع الموديلات ،  🔸 مصنوع من مادة السيليكون الناعم  🔸عدد الطلبات : 4280 طلب 😻  🔸تقييم البائع : 4.9 من 5 👏🏻   https://t.co/sfwIGn2enH  https://t.co/Iu5gwkzOKY,ar,,,,,
2379,2654,1367454135155572741,2021-03-04,online_talabat,وسيطة هِــيم 🦋,🌟 كثرت الطلبات على (كفرات الجوال)  💰وبما انه أسعارها مبالغ فيها بالمحلات وبعض المتاجر عندنا 💸  🏅هذا #ثريد لأكثر الكفرات طلباً في موقع علي اكسبريس ، وأعلاها تقييماً 🏅🤩  ⭐️فضلها يمكن تحتاج ترجع لها أو يستفيد               منها غيرك 👍🏻👇🏻  https://t.co/s9WHaMaLoE,ar,,,,,
2380,2655,1367452283542401035,2021-03-04,omanjobsads,إعلانات وظائف 🇴🇲,"Demand Planner - tMart  talabat  Muscat, Masqaţ, Oman   https://t.co/1FFlrooOuA",ca,,,,,
2381,2656,1367451077440921603,2021-03-04,jareedh96,jareesh96,@Talabat استمروا في الاعتذار بدون اي تطور  https://t.co/XjnO1oFKoY,ar,,,,,
2382,2657,1367450532382732294,2021-03-04,dalmutairy,دلال المطيري,الله يبلغنا و ندش Booking بدال Talabat.. يارب..,ar,,,,,
2383,2658,1367444462100701185,2021-03-04,7snmurad,🕊🇵🇸 هَسَن,@Talabat كلمتكم على الخاص و خبرتكم بكل موقف زفت صار .. اتمنى اشوف رد طيب بس,ar,,,,,
2384,2665,1367439452151382017,2021-03-04,itsalmaha_,🌙,@Talabat حطيت الفاتورة 🙃,ar,,,,,
2385,2667,1367430911101460481,2021-03-04,tariqalhajri,طارغ,fuck talabat bruh,en,,,,,
2386,2668,1367430309554323456,2021-03-04,tahseenconsult,Tahseen Consulting,@Haballofficial @JazzCash @Talabat @fmccds @OoredooKuwait @UNCTAD,und,,,,,
2387,2669,1367429171874590721,2021-03-04,muhannaln,مُهنا.,@Talabat ممكن تحطوا شيء في الاعدادات اني اوقف تنبيهات الاعلانات مثل هذا وبس تظهر لي تنبيهات على الطلبيات اللي اسويها؟  https://t.co/wcKkAHY7gU,ar,,,,,
2388,2670,1367421529580011520,2021-03-04,bukharitheone,GoOoNeR Mo7amed,@Talabat يعني معقوله لهم سنه مشغولين ؟؟!! اذا دوم مشغولين احذفوهم من تطبيقكم !!!  https://t.co/7rq75UOhHh,ar,,,,,
2389,2671,1367415406877622272,2021-03-04,taha_feilong84,Taha Mohamed,@Talabat تم التواصل وحل المشكلة  https://t.co/MDsBfqTRbw,ar,,,,,
2390,2672,1367412189796073476,2021-03-04,malkhayareen5,mubarak alkhayareen,ابداع في ترويج شركات التوصيل ...عميقة الفكرة @snoonu_qa @Talabat @TryCarriage  https://t.co/CrHUOPr7mY,ar,,,,,
2391,2673,1367410674884878338,2021-03-04,itsalmaha_,🌙,وصلتني القهوة منكته كلها فالكيس و على الاكل!! @Talabat و اصلا حتى وهو يرد علي يصارخ😕  https://t.co/KYHQI1AG6s,ar,,,,,
2392,2674,1367400550405390339,2021-03-04,alowais_471,ali,Talabat delivery drivers in muwaileh= يأجوج و مأجوج,ca,,,,,
2393,2675,1367396381648850944,2021-03-04,axssia_,اسيا,Me 🤝 @Talabat - we have a strong bond,en,,,,,
2394,2676,1367393152978612224,2021-03-04,forgotthat,Sara Salama,@IbrahimEssaily Talabat byeb2a 3aleih 7agat fat7a w abo yousef el sory kan beytawel shwaya brdo,en,,,,,
2395,2677,1367388382293233665,2021-03-04,ssaaiiff88,سيف™️,okay @Talabat thankyou 💔  https://t.co/Mpqw87TjsX,en,,,,,
2396,2678,1367378258837315584,2021-03-04,qibaram,Qibara_Restaurant,"Kickstart the weekend with an amazing range of fresh and delicious food from Qibara Restaurant. From Burgers and Pastas to Biryani and Shuwa, we have it all.  To order  24428000, order on Talabat or Akeed.  #غذاء #عمان #السيب #مسقط #الاكل_العربي  #Food #Oman #Muscat  https://t.co/JuMETup3Dh",en,,,,,
2397,2679,1367372393635864577,2021-03-04,7snmurad,🕊🇵🇸 هَسَن,مافي بديل حق @Talabat عندنا في البحرين!!؟  صايرين زففففت,ar,,,,,
2398,2680,1367361462767939590,2021-03-04,k_meeraa,MK,Talabat and deliveroo drivers fear nothing.,en,,,,,
2399,2681,1367358392231223298,2021-03-04,carinoskw,carinos_kw,Get free Tiramisu with every order of 15 KD or above only on Talabat &amp; Carriage   احصل على تيراميسو مجاناً عند طلبك بقيمة ١٥ د.ك او اكثر فقط على طلبات و كاريدج  https://t.co/b8r7lNHoKH,und,,,,,
2400,2682,1367295651617333248,2021-03-04,hussain999911,Hussain 9999,@jareedh96 @Talabat افشل شي صار انه صرنا نعتمد على الشركات التعبانه لا جديد من سيئ لاسوء شركة طلبات,ar,,,,,
2401,2683,1367286189032673284,2021-03-04,omanjobsads,إعلانات وظائف 🇴🇲,"Intern Sales ""Outer City"" Oman  Talabat   مسقط   https://t.co/XBGFs2QcSG",ca,,,,,
